"taxon_1","taxon_2","onenet_score"
"Leaf145","Leaf203",0.161111111111111
"Leaf145","Leaf220",0.0333333333333333
"Leaf145","Leaf222",0.0611111111111111
"Leaf145","Leaf225",0.0111111111111111
"Leaf145","Leaf231",0
"Leaf145","Leaf233",0.294444444444444
"Leaf145","Leaf234",0.00555555555555556
"Leaf145","Leaf242",0.683333333333333
"Leaf145","Leaf26",0.0611111111111111
"Leaf145","Leaf262",0.0777777777777778
"Leaf145","Leaf263",0
"Leaf145","Leaf265",0.116666666666667
"Leaf145","Leaf281",0.00555555555555556
"Leaf145","Leaf285",0.0111111111111111
"Leaf145","Leaf288",0.3
"Leaf145","Leaf3",0
"Leaf145","Leaf324",0.461111111111111
"Leaf145","Leaf33",0.0611111111111111
"Leaf145","Leaf334",0.00555555555555556
"Leaf145","Leaf336",0.00555555555555556
"Leaf145","Leaf337",0
"Leaf145","Leaf344",0.0333333333333333
"Leaf145","Leaf351",0.0111111111111111
"Leaf145","Leaf354",0
"Leaf145","Leaf357",0
"Leaf145","Leaf359",0.0111111111111111
"Leaf145","Leaf363",0
"Leaf145","Leaf371",0.122222222222222
"Leaf145","Leaf380",0.305555555555556
"Leaf145","Leaf391",0.455555555555556
"Leaf145","Leaf396",0.183333333333333
"Leaf145","Leaf405",0.0222222222222222
"Leaf145","Leaf41",0.00555555555555556
"Leaf145","Leaf416",0.15
"Leaf145","Leaf420",0.0444444444444444
"Leaf145","Leaf427",0.00555555555555556
"Leaf145","Leaf443",0.0833333333333333
"Leaf145","Leaf5",0.0611111111111111
"Leaf145","Leaf68",0
"Leaf145","Leaf70",0.0166666666666667
"Leaf145","Leaf82",0
"Leaf145","Leaf83",0.688888888888889
"Leaf145","Leaf86",0.0222222222222222
"Leaf145","Leaf88",0.161111111111111
"Leaf145","Leaf90",0.211111111111111
"Leaf160","Leaf176",0.0555555555555556
"Leaf160","Leaf177",0.172222222222222
"Leaf160","Leaf183",0.0166666666666667
"Leaf160","Leaf187",0.872222222222222
"Leaf160","Leaf189",0.211111111111111
"Leaf160","Leaf2",0.277777777777778
"Leaf160","Leaf202",0
"Leaf160","Leaf203",0.0277777777777778
"Leaf160","Leaf220",0.0111111111111111
"Leaf160","Leaf222",0.0722222222222222
"Leaf160","Leaf225",0
"Leaf160","Leaf231",0.0944444444444444
"Leaf160","Leaf233",0.0722222222222222
"Leaf160","Leaf234",0.00555555555555556
"Leaf160","Leaf242",0.00555555555555556
"Leaf160","Leaf26",0.288888888888889
"Leaf160","Leaf262",0.0166666666666667
"Leaf160","Leaf263",0.00555555555555556
"Leaf160","Leaf265",0.622222222222222
"Leaf160","Leaf281",0.0555555555555556
"Leaf160","Leaf285",0.494444444444444
"Leaf160","Leaf288",0.0222222222222222
"Leaf160","Leaf3",0.405555555555556
"Leaf160","Leaf324",0.0111111111111111
"Leaf160","Leaf33",0.122222222222222
"Leaf160","Leaf334",0.0277777777777778
"Leaf160","Leaf336",0.105555555555556
"Leaf160","Leaf337",0.55
"Leaf160","Leaf344",0
"Leaf160","Leaf351",0.0611111111111111
"Leaf160","Leaf354",0
"Leaf160","Leaf357",0.0222222222222222
"Leaf160","Leaf359",0.0111111111111111
"Leaf160","Leaf363",0.538888888888889
"Leaf160","Leaf371",0.638888888888889
"Leaf160","Leaf380",0.8
"Leaf160","Leaf391",0
"Leaf160","Leaf396",0
"Leaf160","Leaf405",0.416666666666667
"Leaf160","Leaf41",0.166666666666667
"Leaf160","Leaf416",0.0388888888888889
"Leaf160","Leaf420",0
"Leaf160","Leaf427",0.122222222222222
"Leaf160","Leaf443",0.366666666666667
"Leaf160","Leaf5",0
"Leaf160","Leaf68",0.00555555555555556
"Leaf160","Leaf70",0.0111111111111111
"Leaf160","Leaf82",0.0444444444444444
"Leaf160","Leaf83",0.133333333333333
"Leaf160","Leaf86",0.0111111111111111
"Leaf160","Leaf88",0.00555555555555556
"Leaf160","Leaf90",0
"Leaf176","Leaf177",0.105555555555556
"Leaf176","Leaf183",0.0277777777777778
"Leaf176","Leaf187",0
"Leaf176","Leaf189",0.0722222222222222
"Leaf176","Leaf2",0.0222222222222222
"Leaf176","Leaf202",0.166666666666667
"Leaf176","Leaf203",0.0333333333333333
"Leaf176","Leaf220",0.133333333333333
"Leaf176","Leaf222",0.127777777777778
"Leaf176","Leaf225",0.0333333333333333
"Leaf176","Leaf231",0.105555555555556
"Leaf176","Leaf233",0.0277777777777778
"Leaf176","Leaf234",0.166666666666667
"Leaf176","Leaf242",0.5
"Leaf176","Leaf26",0.133333333333333
"Leaf176","Leaf262",0.1
"Leaf176","Leaf263",0.0833333333333333
"Leaf176","Leaf265",0.0444444444444444
"Leaf176","Leaf281",0.644444444444444
"Leaf176","Leaf285",0.283333333333333
"Leaf176","Leaf288",0.55
"Leaf176","Leaf3",0.75
"Leaf176","Leaf324",0.00555555555555556
"Leaf176","Leaf33",0.0777777777777778
"Leaf176","Leaf334",0.0944444444444444
"Leaf176","Leaf336",0.0277777777777778
"Leaf176","Leaf337",0.0277777777777778
"Leaf176","Leaf344",0.0388888888888889
"Leaf176","Leaf351",0.0777777777777778
"Leaf176","Leaf354",0.00555555555555556
"Leaf176","Leaf357",0
"Leaf176","Leaf359",0.0722222222222222
"Leaf176","Leaf363",0.866666666666667
"Leaf176","Leaf371",0
"Leaf176","Leaf380",0
"Leaf176","Leaf391",0.00555555555555556
"Leaf176","Leaf396",0
"Leaf176","Leaf405",0.261111111111111
"Leaf176","Leaf41",0.916666666666667
"Leaf176","Leaf416",0.138888888888889
"Leaf176","Leaf420",0
"Leaf176","Leaf427",0
"Leaf176","Leaf443",0.333333333333333
"Leaf176","Leaf5",0.111111111111111
"Leaf176","Leaf68",0.05
"Leaf176","Leaf70",0.161111111111111
"Leaf176","Leaf82",0
"Leaf176","Leaf83",0.222222222222222
"Leaf176","Leaf86",0.0888888888888889
"Leaf176","Leaf88",0
"Leaf176","Leaf90",0.0222222222222222
"Leaf177","Leaf183",0.394444444444444
"Leaf177","Leaf187",0
"Leaf177","Leaf189",0.00555555555555556
"Leaf177","Leaf2",0.0111111111111111
"Leaf177","Leaf202",0.327777777777778
"Leaf177","Leaf203",0.111111111111111
"Leaf177","Leaf220",0.2
"Leaf177","Leaf222",0.0388888888888889
"Leaf177","Leaf225",0.00555555555555556
"Leaf177","Leaf231",0.155555555555556
"Leaf177","Leaf233",0.205555555555556
"Leaf177","Leaf234",0.05
"Leaf177","Leaf242",0.305555555555556
"Leaf177","Leaf26",0.0666666666666667
"Leaf177","Leaf262",0.0166666666666667
"Leaf177","Leaf263",0.00555555555555556
"Leaf177","Leaf265",0.00555555555555556
"Leaf177","Leaf281",0.00555555555555556
"Leaf177","Leaf285",0
"Leaf177","Leaf288",0.177777777777778
"Leaf177","Leaf3",0.0277777777777778
"Leaf177","Leaf324",0.00555555555555556
"Leaf177","Leaf33",0.0333333333333333
"Leaf177","Leaf334",0.0555555555555556
"Leaf177","Leaf336",0.644444444444444
"Leaf177","Leaf337",0.55
"Leaf177","Leaf344",0.0166666666666667
"Leaf177","Leaf351",0.133333333333333
"Leaf177","Leaf354",0.0388888888888889
"Leaf177","Leaf357",0.122222222222222
"Leaf177","Leaf359",0.0611111111111111
"Leaf177","Leaf363",0.0555555555555556
"Leaf177","Leaf371",0.0555555555555556
"Leaf177","Leaf380",0.133333333333333
"Leaf177","Leaf391",0.0555555555555556
"Leaf177","Leaf396",0.316666666666667
"Leaf177","Leaf405",0.477777777777778
"Leaf177","Leaf41",0.466666666666667
"Leaf177","Leaf416",0.0666666666666667
"Leaf177","Leaf420",0.227777777777778
"Leaf177","Leaf427",0.222222222222222
"Leaf177","Leaf443",0.0222222222222222
"Leaf177","Leaf5",0.272222222222222
"Leaf177","Leaf68",0.155555555555556
"Leaf177","Leaf70",0.00555555555555556
"Leaf177","Leaf82",0.0333333333333333
"Leaf177","Leaf83",0.0166666666666667
"Leaf177","Leaf86",0
"Leaf177","Leaf88",0.277777777777778
"Leaf177","Leaf90",0.194444444444444
"Leaf183","Leaf187",0.777777777777778
"Leaf183","Leaf189",0.0166666666666667
"Leaf183","Leaf2",0.177777777777778
"Leaf183","Leaf202",0.116666666666667
"Leaf183","Leaf203",0.577777777777778
"Leaf183","Leaf220",0.00555555555555556
"Leaf183","Leaf222",0
"Leaf183","Leaf225",0
"Leaf183","Leaf231",0.00555555555555556
"Leaf183","Leaf233",0.0333333333333333
"Leaf183","Leaf234",0.00555555555555556
"Leaf183","Leaf242",0.0333333333333333
"Leaf183","Leaf26",0.0722222222222222
"Leaf183","Leaf262",0
"Leaf183","Leaf263",0.177777777777778
"Leaf183","Leaf265",0.0166666666666667
"Leaf183","Leaf281",0
"Leaf183","Leaf285",0
"Leaf183","Leaf288",0
"Leaf183","Leaf3",0.00555555555555556
"Leaf183","Leaf324",0.0277777777777778
"Leaf183","Leaf33",0.133333333333333
"Leaf183","Leaf334",0
"Leaf183","Leaf336",0.344444444444444
"Leaf183","Leaf337",0.00555555555555556
"Leaf183","Leaf344",0.0111111111111111
"Leaf183","Leaf351",0.0166666666666667
"Leaf183","Leaf354",0.00555555555555556
"Leaf183","Leaf357",0.0722222222222222
"Leaf183","Leaf359",0.0166666666666667
"Leaf183","Leaf363",0.00555555555555556
"Leaf183","Leaf371",0.0777777777777778
"Leaf183","Leaf380",0.00555555555555556
"Leaf183","Leaf391",0.0444444444444445
"Leaf183","Leaf396",0.305555555555556
"Leaf183","Leaf405",0.711111111111111
"Leaf183","Leaf41",0.0555555555555556
"Leaf183","Leaf416",0.261111111111111
"Leaf183","Leaf420",0.138888888888889
"Leaf183","Leaf427",0
"Leaf183","Leaf443",0.722222222222222
"Leaf183","Leaf5",0.0777777777777778
"Leaf183","Leaf68",0.0555555555555556
"Leaf183","Leaf70",0.45
"Leaf183","Leaf82",0.0833333333333333
"Leaf183","Leaf83",0.288888888888889
"Leaf183","Leaf86",0.00555555555555556
"Leaf183","Leaf88",0.266666666666667
"Leaf183","Leaf90",0.0166666666666667
"Leaf187","Leaf189",0
"Leaf187","Leaf2",0.338888888888889
"Leaf187","Leaf202",0.0333333333333333
"Leaf187","Leaf203",0.00555555555555556
"Leaf187","Leaf220",0.166666666666667
"Leaf187","Leaf222",0.0388888888888889
"Leaf187","Leaf225",0.00555555555555556
"Leaf187","Leaf231",0
"Leaf187","Leaf233",0.0333333333333333
"Leaf187","Leaf234",0.00555555555555556
"Leaf187","Leaf242",0.105555555555556
"Leaf187","Leaf26",0.105555555555556
"Leaf187","Leaf262",0
"Leaf187","Leaf263",0.0111111111111111
"Leaf187","Leaf265",0.0222222222222222
"Leaf187","Leaf281",0
"Leaf187","Leaf285",0.2
"Leaf187","Leaf288",0
"Leaf187","Leaf3",0.0111111111111111
"Leaf187","Leaf324",0.0166666666666667
"Leaf187","Leaf33",0.733333333333333
"Leaf187","Leaf334",0.288888888888889
"Leaf187","Leaf336",0
"Leaf187","Leaf337",0.283333333333333
"Leaf187","Leaf344",0.0333333333333333
"Leaf187","Leaf351",0.183333333333333
"Leaf187","Leaf354",0.25
"Leaf187","Leaf357",0.0944444444444444
"Leaf187","Leaf359",0.0166666666666667
"Leaf187","Leaf363",0.405555555555556
"Leaf187","Leaf371",0.4
"Leaf187","Leaf380",0.627777777777778
"Leaf187","Leaf391",0.133333333333333
"Leaf187","Leaf396",0.0222222222222222
"Leaf187","Leaf405",0
"Leaf187","Leaf41",0
"Leaf187","Leaf416",0.0111111111111111
"Leaf187","Leaf420",0.0222222222222222
"Leaf187","Leaf427",0
"Leaf187","Leaf443",0.283333333333333
"Leaf187","Leaf5",0.0222222222222222
"Leaf187","Leaf68",0.0277777777777778
"Leaf187","Leaf70",0.15
"Leaf187","Leaf82",0.438888888888889
"Leaf187","Leaf83",1
"Leaf187","Leaf86",0.0555555555555556
"Leaf187","Leaf88",0.255555555555556
"Leaf187","Leaf90",0
"Leaf189","Leaf2",0.0111111111111111
"Leaf189","Leaf202",0
"Leaf189","Leaf203",0.205555555555556
"Leaf189","Leaf220",0.577777777777778
"Leaf189","Leaf222",0.0555555555555556
"Leaf189","Leaf225",0
"Leaf189","Leaf231",0
"Leaf189","Leaf233",0.1
"Leaf189","Leaf234",0.2
"Leaf189","Leaf242",0.1
"Leaf189","Leaf26",0
"Leaf189","Leaf262",0.0388888888888889
"Leaf189","Leaf263",0.277777777777778
"Leaf189","Leaf265",0.922222222222222
"Leaf189","Leaf281",0.0333333333333333
"Leaf189","Leaf285",0.00555555555555556
"Leaf189","Leaf288",0.311111111111111
"Leaf189","Leaf3",0.0333333333333333
"Leaf189","Leaf324",0.888888888888889
"Leaf189","Leaf33",0.155555555555556
"Leaf189","Leaf334",0.0555555555555556
"Leaf189","Leaf336",0.0388888888888889
"Leaf189","Leaf337",0.233333333333333
"Leaf189","Leaf344",0.1
"Leaf189","Leaf351",0.6
"Leaf189","Leaf354",0
"Leaf189","Leaf357",0.1
"Leaf189","Leaf359",0.322222222222222
"Leaf189","Leaf363",0.0222222222222222
"Leaf189","Leaf371",0.0166666666666667
"Leaf189","Leaf380",0.05
"Leaf189","Leaf391",0.144444444444444
"Leaf189","Leaf396",0.0333333333333333
"Leaf189","Leaf405",0.322222222222222
"Leaf189","Leaf41",0
"Leaf189","Leaf416",0.0833333333333333
"Leaf189","Leaf420",0.0166666666666667
"Leaf189","Leaf427",0.00555555555555556
"Leaf189","Leaf443",0.0277777777777778
"Leaf189","Leaf5",0.5
"Leaf189","Leaf68",0
"Leaf189","Leaf70",0.0166666666666667
"Leaf189","Leaf82",0
"Leaf189","Leaf83",0.05
"Leaf189","Leaf86",0.327777777777778
"Leaf189","Leaf88",0.505555555555556
"Leaf189","Leaf90",0.0444444444444444
"Leaf2","Leaf202",0
"Leaf2","Leaf203",0.0277777777777778
"Leaf2","Leaf220",0.00555555555555556
"Leaf2","Leaf222",0.2
"Leaf2","Leaf225",0.00555555555555556
"Leaf2","Leaf231",0.0277777777777778
"Leaf2","Leaf233",0.127777777777778
"Leaf2","Leaf234",0.127777777777778
"Leaf2","Leaf242",0.0611111111111111
"Leaf2","Leaf26",0.0111111111111111
"Leaf2","Leaf262",0.733333333333333
"Leaf2","Leaf263",0.155555555555556
"Leaf2","Leaf265",1
"Leaf2","Leaf281",0
"Leaf2","Leaf285",0.861111111111111
"Leaf2","Leaf288",0
"Leaf2","Leaf3",0.00555555555555556
"Leaf2","Leaf324",0.00555555555555556
"Leaf2","Leaf33",0.0166666666666667
"Leaf2","Leaf334",0.444444444444444
"Leaf2","Leaf336",0.188888888888889
"Leaf2","Leaf337",0
"Leaf2","Leaf344",0.0166666666666667
"Leaf2","Leaf351",0.05
"Leaf2","Leaf354",0
"Leaf2","Leaf357",0.00555555555555556
"Leaf2","Leaf359",0.0111111111111111
"Leaf2","Leaf363",0.322222222222222
"Leaf2","Leaf371",0.00555555555555556
"Leaf2","Leaf380",0.0666666666666667
"Leaf2","Leaf391",0.0277777777777778
"Leaf2","Leaf396",0.05
"Leaf2","Leaf405",0.177777777777778
"Leaf2","Leaf41",0.0222222222222222
"Leaf2","Leaf416",0.238888888888889
"Leaf2","Leaf420",0
"Leaf2","Leaf427",0
"Leaf2","Leaf443",0.555555555555556
"Leaf2","Leaf5",0.122222222222222
"Leaf2","Leaf68",0
"Leaf2","Leaf70",0
"Leaf2","Leaf82",0.3
"Leaf2","Leaf83",0.238888888888889
"Leaf2","Leaf86",0.177777777777778
"Leaf2","Leaf88",0.0388888888888889
"Leaf2","Leaf90",0
"Leaf202","Leaf203",0.105555555555556
"Leaf202","Leaf220",0.15
"Leaf202","Leaf222",0.0722222222222222
"Leaf202","Leaf225",0.00555555555555556
"Leaf202","Leaf231",0.05
"Leaf202","Leaf233",0.338888888888889
"Leaf202","Leaf234",0.05
"Leaf202","Leaf242",0
"Leaf202","Leaf26",0
"Leaf202","Leaf262",0.277777777777778
"Leaf202","Leaf263",0
"Leaf202","Leaf265",0.172222222222222
"Leaf202","Leaf281",0.0388888888888889
"Leaf202","Leaf285",0.322222222222222
"Leaf202","Leaf288",0
"Leaf202","Leaf3",0.0666666666666667
"Leaf202","Leaf324",0
"Leaf202","Leaf33",0.1
"Leaf202","Leaf334",0.261111111111111
"Leaf202","Leaf336",0.0944444444444444
"Leaf202","Leaf337",0
"Leaf202","Leaf344",0
"Leaf202","Leaf351",0
"Leaf202","Leaf354",0
"Leaf202","Leaf357",0.0444444444444444
"Leaf202","Leaf359",0.0166666666666667
"Leaf202","Leaf363",0
"Leaf202","Leaf371",0.00555555555555556
"Leaf202","Leaf380",0
"Leaf202","Leaf391",0.0111111111111111
"Leaf202","Leaf396",0.0277777777777778
"Leaf202","Leaf405",0
"Leaf202","Leaf41",0
"Leaf202","Leaf416",0.122222222222222
"Leaf202","Leaf420",0.0444444444444444
"Leaf202","Leaf427",0.155555555555556
"Leaf202","Leaf443",0
"Leaf202","Leaf5",0.0611111111111111
"Leaf202","Leaf68",0.833333333333333
"Leaf202","Leaf70",0.455555555555556
"Leaf202","Leaf82",0.0222222222222222
"Leaf202","Leaf83",0.0666666666666667
"Leaf202","Leaf86",0.0444444444444444
"Leaf202","Leaf88",0
"Leaf202","Leaf90",0.466666666666667
"Leaf203","Leaf220",0.183333333333333
"Leaf203","Leaf222",0.2
"Leaf203","Leaf225",0
"Leaf203","Leaf231",0.244444444444444
"Leaf203","Leaf233",0.205555555555556
"Leaf203","Leaf234",0.361111111111111
"Leaf203","Leaf242",0
"Leaf203","Leaf26",0
"Leaf203","Leaf262",0.122222222222222
"Leaf203","Leaf263",0.216666666666667
"Leaf203","Leaf265",0.361111111111111
"Leaf203","Leaf281",0.205555555555556
"Leaf203","Leaf285",0.0222222222222222
"Leaf203","Leaf288",0.1
"Leaf203","Leaf3",0
"Leaf203","Leaf324",0.15
"Leaf203","Leaf33",0.0166666666666667
"Leaf203","Leaf334",0.0666666666666667
"Leaf203","Leaf336",0
"Leaf203","Leaf337",0.0388888888888889
"Leaf203","Leaf344",0.0166666666666667
"Leaf203","Leaf351",0.00555555555555556
"Leaf203","Leaf354",0.5
"Leaf203","Leaf357",0.0166666666666667
"Leaf203","Leaf359",0.144444444444444
"Leaf203","Leaf363",0
"Leaf203","Leaf371",0.0666666666666667
"Leaf203","Leaf380",0.272222222222222
"Leaf203","Leaf391",0
"Leaf203","Leaf396",0.0555555555555556
"Leaf203","Leaf405",0.338888888888889
"Leaf203","Leaf41",0.355555555555556
"Leaf203","Leaf416",0.0166666666666667
"Leaf203","Leaf420",0.00555555555555556
"Leaf203","Leaf427",0.144444444444444
"Leaf203","Leaf443",0.00555555555555556
"Leaf203","Leaf5",0.538888888888889
"Leaf203","Leaf68",0.0722222222222222
"Leaf203","Leaf70",0.144444444444444
"Leaf203","Leaf82",0.3
"Leaf203","Leaf83",0
"Leaf203","Leaf86",0.00555555555555556
"Leaf203","Leaf88",0.0833333333333333
"Leaf203","Leaf90",0.522222222222222
"Leaf220","Leaf222",0.161111111111111
"Leaf220","Leaf225",0.0555555555555556
"Leaf220","Leaf231",0.0111111111111111
"Leaf220","Leaf233",0.0944444444444444
"Leaf220","Leaf234",0.0166666666666667
"Leaf220","Leaf242",0
"Leaf220","Leaf26",0.0444444444444444
"Leaf220","Leaf262",0.266666666666667
"Leaf220","Leaf263",0.0222222222222222
"Leaf220","Leaf265",0.405555555555556
"Leaf220","Leaf281",0.35
"Leaf220","Leaf285",0.0333333333333333
"Leaf220","Leaf288",0.00555555555555556
"Leaf220","Leaf3",0.422222222222222
"Leaf220","Leaf324",0.761111111111111
"Leaf220","Leaf33",0.0111111111111111
"Leaf220","Leaf334",0.238888888888889
"Leaf220","Leaf336",0.0944444444444444
"Leaf220","Leaf337",0.0166666666666667
"Leaf220","Leaf344",0.388888888888889
"Leaf220","Leaf351",0.0444444444444444
"Leaf220","Leaf354",0.35
"Leaf220","Leaf357",0.233333333333333
"Leaf220","Leaf359",0.1
"Leaf220","Leaf363",0.172222222222222
"Leaf220","Leaf371",0.238888888888889
"Leaf220","Leaf380",0.0277777777777778
"Leaf220","Leaf391",0.0166666666666667
"Leaf220","Leaf396",0.0777777777777778
"Leaf220","Leaf405",0.155555555555556
"Leaf220","Leaf41",0.122222222222222
"Leaf220","Leaf416",0.194444444444444
"Leaf220","Leaf420",0
"Leaf220","Leaf427",0.883333333333333
"Leaf220","Leaf443",0.111111111111111
"Leaf220","Leaf5",0.0166666666666667
"Leaf220","Leaf68",0.111111111111111
"Leaf220","Leaf70",0.105555555555556
"Leaf220","Leaf82",0.111111111111111
"Leaf220","Leaf83",0.00555555555555556
"Leaf220","Leaf86",0.738888888888889
"Leaf220","Leaf88",0.272222222222222
"Leaf220","Leaf90",0.00555555555555556
"Leaf222","Leaf225",0.1
"Leaf222","Leaf231",0.266666666666667
"Leaf222","Leaf233",0.183333333333333
"Leaf222","Leaf234",0.0222222222222222
"Leaf222","Leaf242",0.0333333333333333
"Leaf222","Leaf26",0
"Leaf222","Leaf262",0.294444444444444
"Leaf222","Leaf263",0.355555555555556
"Leaf222","Leaf265",0.00555555555555556
"Leaf222","Leaf281",0.133333333333333
"Leaf222","Leaf285",0.00555555555555556
"Leaf222","Leaf288",0.0111111111111111
"Leaf222","Leaf3",0.216666666666667
"Leaf222","Leaf324",0.0722222222222222
"Leaf222","Leaf33",0.127777777777778
"Leaf222","Leaf334",0.0277777777777778
"Leaf222","Leaf336",0
"Leaf222","Leaf337",0.0444444444444444
"Leaf222","Leaf344",0.00555555555555556
"Leaf222","Leaf351",0.138888888888889
"Leaf222","Leaf354",0.0333333333333333
"Leaf222","Leaf357",0.133333333333333
"Leaf222","Leaf359",0.205555555555556
"Leaf222","Leaf363",0.0666666666666667
"Leaf222","Leaf371",0.0166666666666667
"Leaf222","Leaf380",0
"Leaf222","Leaf391",0.272222222222222
"Leaf222","Leaf396",0.133333333333333
"Leaf222","Leaf405",0.616666666666667
"Leaf222","Leaf41",0.2
"Leaf222","Leaf416",0.272222222222222
"Leaf222","Leaf420",0
"Leaf222","Leaf427",0.00555555555555556
"Leaf222","Leaf443",0.216666666666667
"Leaf222","Leaf5",0.0277777777777778
"Leaf222","Leaf68",0.0833333333333333
"Leaf222","Leaf70",0.133333333333333
"Leaf222","Leaf82",0.2
"Leaf222","Leaf83",0.522222222222222
"Leaf222","Leaf86",0
"Leaf222","Leaf88",0.0277777777777778
"Leaf222","Leaf90",0.05
"Leaf225","Leaf231",0.683333333333333
"Leaf225","Leaf233",0.511111111111111
"Leaf225","Leaf234",0.261111111111111
"Leaf225","Leaf242",0.922222222222222
"Leaf225","Leaf26",0.227777777777778
"Leaf225","Leaf262",0.0111111111111111
"Leaf225","Leaf263",0.644444444444444
"Leaf225","Leaf265",0.0555555555555556
"Leaf225","Leaf281",0.311111111111111
"Leaf225","Leaf285",0.444444444444444
"Leaf225","Leaf288",0.00555555555555556
"Leaf225","Leaf3",0.933333333333333
"Leaf225","Leaf324",0.5
"Leaf225","Leaf33",0.0888888888888889
"Leaf225","Leaf334",0.0111111111111111
"Leaf225","Leaf336",0.2
"Leaf225","Leaf337",0.00555555555555556
"Leaf225","Leaf344",0.1
"Leaf225","Leaf351",0.0166666666666667
"Leaf225","Leaf354",0.00555555555555556
"Leaf225","Leaf357",0.505555555555556
"Leaf225","Leaf359",0.0111111111111111
"Leaf225","Leaf363",0
"Leaf225","Leaf371",0.00555555555555556
"Leaf225","Leaf380",0.00555555555555556
"Leaf225","Leaf391",0.216666666666667
"Leaf225","Leaf396",0.138888888888889
"Leaf225","Leaf405",0.00555555555555556
"Leaf225","Leaf41",0.05
"Leaf225","Leaf416",0.0166666666666667
"Leaf225","Leaf420",0.0666666666666667
"Leaf225","Leaf427",0
"Leaf225","Leaf443",0.127777777777778
"Leaf225","Leaf5",0
"Leaf225","Leaf68",0.0111111111111111
"Leaf225","Leaf70",0
"Leaf225","Leaf82",0.566666666666667
"Leaf225","Leaf83",0.00555555555555556
"Leaf225","Leaf86",0.311111111111111
"Leaf225","Leaf88",0.0111111111111111
"Leaf225","Leaf90",0.155555555555556
"Leaf231","Leaf233",0.427777777777778
"Leaf231","Leaf234",0.305555555555556
"Leaf231","Leaf242",0.133333333333333
"Leaf231","Leaf26",0.111111111111111
"Leaf231","Leaf262",0.105555555555556
"Leaf231","Leaf263",0.316666666666667
"Leaf231","Leaf265",0
"Leaf231","Leaf281",0.00555555555555556
"Leaf231","Leaf285",0.183333333333333
"Leaf231","Leaf288",0.188888888888889
"Leaf231","Leaf3",0.155555555555556
"Leaf231","Leaf324",0.05
"Leaf231","Leaf33",0.0166666666666667
"Leaf231","Leaf334",0.194444444444444
"Leaf231","Leaf336",0.238888888888889
"Leaf231","Leaf337",0.111111111111111
"Leaf231","Leaf344",0.288888888888889
"Leaf231","Leaf351",0.544444444444444
"Leaf231","Leaf354",0.0111111111111111
"Leaf231","Leaf357",0.4
"Leaf231","Leaf359",0.0611111111111111
"Leaf231","Leaf363",0
"Leaf231","Leaf371",0
"Leaf231","Leaf380",0.0166666666666667
"Leaf231","Leaf391",0.316666666666667
"Leaf231","Leaf396",0.361111111111111
"Leaf231","Leaf405",0.188888888888889
"Leaf231","Leaf41",0.294444444444444
